date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred,emotion,emotion_score
2016-08-18,20.6,16.7,26.7,0,266,10.6,1011.7,0,neutral,0
2016-08-19,21.4,18.3,25,0,277,9.7,1012.7,0,neutral,0
2016-08-20,20.7,18.3,23.9,0,263,10.2,1013,0,neutral,0
2016-08-21,21.3,18.9,25,0,242,9.7,1012,0,neutral,0
2016-08-22,21.8,18.9,25.6,0,242,9.3,1012.8,0,neutral,0
2016-08-23,22,18.9,26.1,0,242,7.7,1015.8,0,neutral,0
2016-08-24,21.8,19.4,25.6,0,242,8,1015.6,0,neutral,0
2016-08-25,21.1,18.9,25.6,0,242,7,1013.5,0,neutral,0
2016-08-26,20.9,19.4,24.4,0,232,10.4,1014,0,neutral,0
2016-08-27,20.9,19.4,23.9,0,236,8.7,1014.8,0,neutral,0
2016-08-28,21.7,18.3,25.6,0,245,10,1015.2,0,neutral,0
2016-08-29,23,19.4,27.2,0,254,6.9,1013.1,0,neutral,0
2016-08-30,23.9,21.1,28.3,0,217,8.1,1010.4,0,neutral,0
2016-08-31,23.1,21.1,26.7,0,217,8.5,1010.5,0,alert,0.5638
2016-09-01,22.3,19.4,26.7,0,251,7.1,1011.9,0,alert,0.6236
2016-09-02,22,20.6,25,0,263,8.4,1012.4,0,neutral,0
2016-09-03,21.3,19.4,24.4,0,236,10.5,1011.3,0,neutral,0
2016-09-04,20.4,19.4,22.8,0,236,8.2,1010.3,0,neutral,0
2016-09-05,20.3,18.3,23.3,0,236,8,1009,0,neutral,0
2016-09-06,20.5,18.3,24.4,0,236,7.9,1010,0,neutral,0
2016-09-07,20.5,17.8,23.9,0,248,7.5,1014.2,0,neutral,0
2016-09-08,20.9,19.4,23.3,0,242,10.3,1017.5,0,neutral,0
2016-09-09,20.5,18.9,23.3,0,263,12.3,1015.9,0,neutral,0
2016-09-10,20.3,18.3,23.9,0,250,9.5,1016.3,0,neutral,0
2016-09-11,19.8,17.8,22.8,0,254,11.4,1017,0,neutral,0
2016-09-12,19.6,18.3,21.1,0,227,8.6,1013.9,0,neutral,0
2016-09-13,19,17.8,20.6,0,250,12.2,1014.4,0,neutral,0
2016-09-14,19.1,15.6,22.2,0,277,6.3,1016.9,0,neutral,0
2016-09-15,19.8,16.1,24.4,0,232,7.2,1015.1,0,neutral,0
2016-09-16,19.8,16.7,23.3,0,263,7.2,1013.3,0,neutral,0
2016-09-17,20.4,17.2,24.4,0,259,6.4,1013.1,0,neutral,0
2016-09-18,20.3,16.7,25,0,268,5.9,1012.6,0,neutral,0
2016-09-19,21.5,16.7,25.6,0,283,6.6,1014.2,0,neutral,0
2016-09-20,25.2,21.7,29.4,0,228,6.2,1013.4,0,neutral,0
2016-09-21,23.6,20.6,26.1,0,256,9.7,1011.5,0,neutral,0
2016-09-22,21.1,19.4,23.9,0,156,11.1,1012,0,neutral,0
2016-09-23,20.4,16.7,23.9,0,147,9.8,1014.4,0,neutral,0
2016-09-24,23,16.7,30,0,196,6.6,1014.9,0,neutral,0
2016-09-25,25.1,17.8,33.9,0,258,5.6,1014.2,0,neutral,0
2016-09-26,29.2,21.7,40,0,298,4.9,1012.3,0,neutral,0
2016-09-27,28,22.8,35,0,203,6.6,1010.6,0,neutral,0
2016-09-28,26,22.2,30.6,0,235,9.1,1012.6,0,neutral,0
2016-09-29,24.4,21.1,30,0,249,7.8,1015.5,0,neutral,0
2016-09-30,23.1,20,27.8,0,260,8.3,1015.6,0,alert,0.7187
2016-10-01,21.4,18.9,25.6,0,260,7.1,1014.5,0,neutral,0
2016-10-02,19.9,17.2,23.3,0,252,7.3,1014,0,neutral,0
2016-10-03,19.4,16.1,23.3,0,265,10,1014.3,0,neutral,0
2016-10-04,19,16.1,23.3,0,68,6,1011.9,0,neutral,0
2016-10-05,18.9,15.6,22.2,0,227,7.2,1012.6,0,neutral,0
2016-10-06,19.9,15.6,24.4,0,332,4.6,1012.2,0,neutral,0
2016-10-07,22.9,16.1,32.2,0,178,4.5,1011.5,0,neutral,0
2016-10-08,22.1,16.7,30,0,182,5.2,1011.9,0,neutral,0
2016-10-09,21.8,16.7,28.3,0,182,6.3,1013.6,0,neutral,0
2016-10-10,20.7,17.2,25.6,0,231,8.4,1014.5,0,neutral,0
2016-10-11,17.7,16.1,20,0,256,9.4,1016.8,0,neutral,0
2016-10-12,17.5,15.6,19.4,0,254,5.4,1017.4,0,neutral,0
2016-10-13,17.5,15,21.1,0,251,7,1016.5,0,neutral,0
2016-10-14,17.9,16.7,20.6,0,251,8.1,1015.6,0,neutral,0
2016-10-15,19,16.7,21.7,0,268,8.1,1015.3,0,neutral,0
2016-10-16,19.6,18.3,22.8,0,264,12.9,1015.7,0,neutral,0
2016-10-17,18.7,17.2,20.6,10.7,250,9,1013.9,0,neutral,0
2016-10-18,18.4,15,22.8,0,146,6.2,1013.2,0,neutral,0
2016-10-19,22.3,15,31.1,0,146,3,1013.6,0,neutral,0
2016-10-20,25.3,16.7,35.6,0,45,4.7,1013.2,0,neutral,0
2016-10-21,24.4,19.4,32.2,0,200,5.9,1011,0,neutral,0
2016-10-22,20.6,16.1,28.3,0,200,3.7,1011.5,0,neutral,0
2016-10-23,19.6,16.1,25,0.5,62,6.4,1015,0,neutral,0
2016-10-24,18.8,17.2,21.7,2.4,257,7.5,1017.4,0,neutral,0
2016-10-25,18.1,15.6,21.7,0,257,7.2,1018.5,0,neutral,0
2016-10-26,17.8,15.6,21.7,0,247,6,1016.4,0,neutral,0
2016-10-27,19.6,16.1,25,0,251,4.7,1013.7,0,neutral,0
2016-10-28,19.8,17.8,23.9,0,267,7.6,1013.3,0,neutral,0
2016-10-29,20,16.1,25,0,267,3.8,1014.8,0,neutral,0
2016-10-30,17.9,16.7,18.9,1.3,243,7.9,1016.1,0,alert,0.6154
2016-10-31,16.5,13.3,18.9,0,261,5.1,1016.9,0,alert,0.6154
2016-11-01,16.4,13.3,19.4,0,20,5.7,1016.4,0,neutral,0
2016-11-02,17.8,12.8,23.9,0,64,4.1,1017.1,0,neutral,0
2016-11-03,20.6,13.9,29.4,0,64,4.8,1016.3,0,neutral,0
2016-11-04,20,15.6,26.1,0,144,5,1017.3,0,neutral,0
2016-11-05,17.4,13.3,24.4,0,229,4.6,1016.6,0,neutral,0
2016-11-06,16.8,13.9,21.7,0,129,4,1017.4,0,neutral,0
2016-11-07,17.2,12.8,22.2,0,247,4.1,1017.9,0,neutral,0
2016-11-08,20.4,13.9,28.9,0,247,3.6,1016.9,0,neutral,0
2016-11-09,25.6,18.3,33.9,0,67,5.3,1015,0,neutral,0
2016-11-10,24.4,18.3,31.7,0,78,3.7,1015.7,0,neutral,0
2016-11-11,23,17.8,30,0,206,5.5,1017.4,0,neutral,0
2016-11-12,20.9,16.7,28.3,0,301,4.9,1017.6,0,neutral,0
2016-11-13,21.6,15.6,30,0,29,4.2,1017.9,0,neutral,0
2016-11-14,20.5,15,28.3,0,29,3.7,1018.2,0,neutral,0
2016-11-15,17.3,13.9,23.3,0,29,3.3,1016.2,0,neutral,0
2016-11-16,16.2,13.3,19.4,0,345,5.3,1012,0,neutral,0
2016-11-17,16.5,11.7,21.1,0,28,4.2,1014.2,0,neutral,0
2016-11-18,17.9,12.2,25,0,26,3.5,1017.5,0,neutral,0
2016-11-19,15.5,10,20.6,0,255,4.2,1017.7,0,neutral,0
2016-11-20,14.6,13.3,17.2,12.7,255,4.5,1015,0,neutral,0
2016-11-21,15.7,13.3,18.3,8.2,343,8.3,1014.7,0,neutral,0
2016-11-22,15.7,12.8,19.4,0,350,4.5,1019.5,0,neutral,0
2016-11-23,16,11.1,21.7,0,350,4.3,1019.8,0,neutral,0
2016-11-24,18.5,12.8,27.2,0,20,3.1,1019.4,0,neutral,0
2016-11-25,16.6,12.2,23.9,0,34,3.2,1017.7,0,neutral,0
2016-11-26,12.2,8.9,16.1,5.9,34,2.7,1015.5,0,neutral,0
2016-11-27,13.6,10.6,17.2,1.8,333,9.8,1016.1,0,neutral,0
2016-11-28,13.1,9.4,16.7,0,83,4.5,1013.6,0,neutral,0
2016-11-29,14.2,9.4,20.6,0,94,3.5,1015.5,0,alert,0.7144
2016-11-30,14.1,9.4,19.4,0,337,4.2,1017.6,0,alert,0.6944
2016-12-01,14.1,11.1,18.3,0,70,3.6,1014.7,0,neutral,0
2016-12-02,14,9.4,19.4,0,31,4.1,1016.1,0,neutral,0
2016-12-03,13.1,6.7,19.4,0,31,2.3,1018.7,0,neutral,0
2016-12-04,13.9,7.8,20,0,31,2.9,1017,0,neutral,0
2016-12-05,14.3,11.1,18.9,0,99,5,1014.3,0,neutral,0
2016-12-06,15,12.8,18.3,0,89,4.8,1015.4,0,neutral,0
2016-12-07,13.7,11.1,17.2,0,89,3.1,1018.8,0,neutral,0
2016-12-08,14.3,10.6,18.3,0,89,5.4,1023.2,0,neutral,0
2016-12-09,14.7,12.2,17.2,0,122,3.6,1023.3,0,neutral,0
2016-12-10,15.5,13.3,18.3,0,204,4.9,1020.7,0,neutral,0
2016-12-11,16.4,15.6,18.3,0.3,210,4.7,1019.3,0,neutral,0
2016-12-12,16.2,15,18.3,0,267,5.4,1018.8,0,neutral,0
2016-12-13,15.7,13.9,17.8,0,293,3.9,1019.2,0,neutral,0
2016-12-14,15,11.7,20,0,293,3.7,1018.3,0,neutral,0
2016-12-15,14.5,12.8,17.2,10.4,135,5.4,1015.7,0,neutral,0
2016-12-16,14.6,11.7,16.7,8,260,22.6,1011.4,0,neutral,0
2016-12-17,11.8,9.4,15.6,0,309,6,1019.6,0,neutral,0
2016-12-18,11.7,6.1,18.9,0,14,2.1,1021.8,0,neutral,0
2016-12-19,13.4,5.6,22.2,0,33,2.4,1023.2,0,neutral,0
2016-12-20,17.6,10.6,26.1,0,20,4.2,1020.9,0,neutral,0
2016-12-21,16.6,13.3,20.6,10.7,46,4.8,1016.2,0,neutral,0
2016-12-22,14.4,11.7,17.8,10.1,56,3.6,1013.8,0,neutral,0
2016-12-23,14.5,12.2,16.7,23.6,123,9.6,1015.4,0,neutral,0
2016-12-24,11.9,9.4,14.4,0.8,289,13.3,1009,0,neutral,0
2016-12-25,9.8,6.1,13.3,0,356,3.5,1018.3,0,neutral,0
2016-12-26,12,8.3,17.2,0,39,4.2,1021.9,0,neutral,0
2016-12-27,14.3,8.9,21.7,0,20,4.7,1021.3,0,neutral,0
2016-12-28,17.1,11.1,27.2,0,34,3.4,1019.7,0,neutral,0
2016-12-29,18.8,13.3,27.2,0,16,3.5,1018.9,0,neutral,0
2016-12-30,15,13.3,17.2,5.1,262,8.8,1016.6,0,neutral,0
2016-12-31,12.7,9.4,14.4,1.8,275,7.6,1013.3,0,neutral,0
2017-01-01,10.5,6.1,14.4,0,134,4.4,1013.7,0,neutral,0
2017-01-02,11.9,11.1,13.3,0,134,5.4,1018.8,0,neutral,0
2017-01-03,12.6,10,15.6,0,41,0.2,1021.3,0,neutral,0
2017-01-04,13.2,10.6,16.7,0.3,95,4.4,1020,0,neutral,0
2017-01-05,14.2,12.8,16.7,11.2,155,9.2,1015.3,0,neutral,0
2017-01-06,14.1,10.6,18.9,0,61,4,1017.7,0,neutral,0
2017-01-07,15.7,11.7,21.1,0.8,52,2,1021.6,0,neutral,0
2017-01-08,17.7,12.8,23.9,0,35,3.4,1021.2,0,neutral,0
2017-01-09,14.7,12.2,17.2,22.1,193,6.5,1021.2,0,neutral,0
2017-01-10,13.5,11.1,16.7,2.3,193,5.6,1019.7,0,neutral,0
2017-01-11,15.2,14.4,17.2,2.7,239,11.9,1015.9,0,neutral,0
2017-01-12,12.9,10,14.4,18,156,3.6,1014,0,neutral,0
2017-01-13,12.2,8.3,16.1,0,156,3.2,1016.2,0,neutral,0
2017-01-14,14.4,8.3,20.6,0,156,3.8,1016,0,neutral,0
2017-01-15,14.4,12.2,16.7,0,99,7.9,1017.2,0,neutral,0
2017-01-16,14.2,11.7,17.2,0,313,5.3,1017.8,0,neutral,0
2017-01-17,13.2,8.3,18.9,0,273,5.2,1019.3,0,neutral,0
2017-01-18,12.5,10,15,1.5,103,6.6,1020.6,0,neutral,0
2017-01-19,13.9,11.7,16.7,14.7,233,14.8,1013.9,0,neutral,0
2017-01-20,12.6,10.6,15,34.3,221,19.5,1003.3,0,neutral,0
2017-01-21,12.7,8.9,15.6,0,269,13.3,1012.2,0,neutral,0
2017-01-22,11.4,10,13.9,57.2,108,12.8,1016.6,0,neutral,0
2017-01-23,11.6,8.3,13.9,3.8,266,16.7,1011.9,0,neutral,0
2017-01-24,9.8,5,15,0,25,3,1016.8,0,neutral,0
2017-01-25,10.4,6.1,15,0,353,5,1024.7,0,neutral,0
2017-01-26,11.5,6.1,17.8,0,353,3.5,1026.4,0,neutral,0
2017-01-27,11.7,6.7,17.2,0,183,5.4,1030.5,0,neutral,0
2017-01-28,13.5,5,22.8,0,20,3.3,1029.4,0,neutral,0
2017-01-29,15.4,6.7,24.4,0,20,2.3,1024.2,0,neutral,0
2017-01-30,17.5,11.1,25,0,13,4.4,1020.4,0,neutral,0
2017-01-31,15.3,10,23.3,0,99,3.8,1019.2,0,neutral,0
2017-02-01,13.3,9.4,19.4,0,133,5.6,1018.9,0,neutral,0
2017-02-02,14.5,11.1,17.8,0,133,4.7,1019.8,0,neutral,0
2017-02-03,14.2,12.2,15.6,8.4,133,4.7,1018.8,0,neutral,0
2017-02-04,14.4,13.3,16.1,0,259,9,1019.3,0,neutral,0
2017-02-05,13.9,12.8,15,0,171,3.5,1017,0,neutral,0
2017-02-06,13.7,11.7,15.6,25.9,102,10.6,1017.7,0,neutral,0
2017-02-07,15.6,14.4,17.2,9.9,206,7.6,1020.1,0,neutral,0
2017-02-08,16.4,14.4,19.4,0.8,206,6,1020.6,0,neutral,0
2017-02-09,15.5,13.3,19.4,0,244,6.8,1017.2,0,neutral,0
2017-02-10,15.2,13.9,17.2,6.6,244,3.2,1016.9,0,neutral,0
2017-02-11,14.4,12.8,16.1,0.8,242,8.3,1018.2,0,neutral,0
2017-02-12,15.5,9.4,22.2,0,230,4,1017.8,0,neutral,0
2017-02-13,16.3,11.1,22.8,0,135,4.9,1016.5,0,neutral,0
2017-02-14,15.4,13.3,21.1,0,184,6.6,1017.9,0,neutral,0
2017-02-15,15.3,10.6,23.9,0,184,4.7,1018.4,0,neutral,0
2017-02-16,14.4,11.7,17.2,0,184,6.7,1015.5,0,neutral,0
2017-02-17,13.8,11.7,15,40.1,119,20.9,1004,0,neutral,0
2017-02-18,12.6,11.1,14.4,6.9,95,10.4,1001.7,0,neutral,0
2017-02-19,13.2,10.6,15.6,0.8,158,5.8,1014.1,0,neutral,0
2017-02-20,13.7,11.7,16.1,1.8,110,8.4,1024.1,0,neutral,0
2017-02-21,15.7,13.9,17.8,0.3,110,4.9,1025.4,0,neutral,0
2017-02-22,14.3,11.1,16.7,0,277,10.3,1019.4,0,neutral,0
2017-02-23,12.4,9.4,15.6,0,331,13.7,1018.2,0,neutral,0
2017-02-24,11.3,6.1,16.1,0,312,5.8,1021,0,neutral,0
2017-02-25,11.5,7.2,16.1,0,209,5.4,1018.9,0,neutral,0
2017-02-26,11.5,9.4,13.3,1.8,132,8.3,1015.5,0,neutral,0
2017-02-27,12.4,10,14.4,0,65,5.8,1012,0,alert,0.6794
2017-02-28,13,8.3,17.2,0,314,6.7,1018.3,0,neutral,0
2017-03-01,15,8.3,23.3,0,36,4.1,1023.7,0,neutral,0
2017-03-02,17.1,9.4,25.6,0,36,3.7,1020.8,0,neutral,0
2017-03-03,18.1,13.3,26.1,0,12,5.7,1015.8,0,neutral,0
2017-03-04,14.8,11.7,20,0,124,6,1016.1,0,neutral,0
2017-03-05,13.5,10.6,15.6,0.5,234,13.7,1016.3,0,neutral,0
2017-03-06,12.8,8.9,16.7,0,307,8.8,1021.5,0,neutral,0
2017-03-07,15.2,10,22.2,0,305,6.3,1021.4,0,neutral,0
2017-03-08,18.2,11.7,26.7,0,305,5.5,1018,0,neutral,0
2017-03-09,19.1,12.8,26.7,0,239,4.3,1017.5,0,neutral,0
2017-03-10,18.2,12.8,23.9,0,239,5.2,1017,0,neutral,0
2017-03-11,17,12.8,23.9,0,239,4.2,1015.6,0,neutral,0
2017-03-12,15.4,12.2,21.7,0,239,4.7,1015.7,0,neutral,0
2017-03-13,15.7,12.8,22.8,0,239,4.8,1016.4,0,neutral,0
2017-03-14,16.2,11.1,22.8,0,239,5.1,1017.5,0,neutral,0
2017-03-15,17,12.8,22.8,0,251,8.1,1018.3,0,neutral,0
2017-03-16,16.8,13.9,21.7,0,221,6,1018.4,0,neutral,0
2017-03-17,15,12.2,19.4,0,261,6.4,1017,0,neutral,0
2017-03-18,15.9,13.9,20,0,261,7.3,1018.2,0,neutral,0
2017-03-19,15.5,13.3,20.6,0,255,8.7,1018.2,0,neutral,0
2017-03-20,16.1,14.4,18.9,0,241,7.8,1019.1,0,neutral,0
2017-03-21,15.5,14.4,18.3,1.3,106,8.4,1018.6,0,neutral,0
2017-03-22,15.8,14.4,18.3,0.3,260,14.2,1016.3,0,neutral,0
2017-03-23,15.4,12.8,18.9,0,273,13,1019.1,0,neutral,0
2017-03-24,15.2,11.7,18.9,0,279,10,1023.1,0,neutral,0
2017-03-25,15.5,12.8,18.3,0,258,10.7,1019,0,neutral,0
2017-03-26,15.8,13.9,19.4,0,245,9.5,1017.3,0,neutral,0
2017-03-27,17,12.8,20.6,0,321,11.2,1015.8,0,neutral,0
2017-03-28,18,12.8,23.3,0,147,7.4,1015.6,0,neutral,0
2017-03-29,18.8,12.8,25,0,147,5.5,1016.3,0,neutral,0
2017-03-30,17.2,13.9,20,0,265,11,1012.1,0,neutral,0
2017-03-31,17,13.3,21.7,0,293,13.3,1009.6,0,neutral,0
2017-04-01,16.3,11.7,20.6,0,293,6.6,1014.4,0,neutral,0
2017-04-02,16,12.8,22.2,0,293,6.8,1015.4,0,neutral,0
2017-04-03,15.1,13.3,17.8,0,216,7.7,1013.6,0,neutral,0
2017-04-04,16.4,14.4,19.4,0,216,9.6,1015.8,0,neutral,0
2017-04-05,17.8,13.3,23.9,0,216,6.3,1016.8,0,neutral,0
2017-04-06,16.4,14.4,23.3,0,253,8.5,1015.8,0,neutral,0
2017-04-07,16.1,13.9,18.9,0,240,8.9,1017.2,0,neutral,0
2017-04-08,15.8,13.3,18.9,7.5,321,13.9,1016.4,0,neutral,0
2017-04-09,15.4,11.1,20,0,303,7,1017.4,0,neutral,0
2017-04-10,16.8,11.7,22.8,0,223,6.4,1016.7,0,neutral,0
2017-04-11,16.6,12.8,22.2,0,251,8.9,1016,0,neutral,0
2017-04-12,16.5,12.8,20.6,0,234,11.3,1017,0,neutral,0
2017-04-13,16.4,13.9,20,0,246,14.3,1016.7,0,neutral,0
2017-04-14,15.6,11.7,19.4,0,302,9.4,1015.2,0,neutral,0
2017-04-15,16.7,11.7,21.7,0,233,6.7,1014.6,0,neutral,0
2017-04-16,16.7,13.3,22.2,0,267,8.2,1016,0,neutral,0
2017-04-17,16.9,13.3,22.2,0,264,9.8,1018.2,0,neutral,0
2017-04-18,17.2,14.4,23.3,0,260,10.2,1018.8,0,neutral,0
2017-04-19,17.5,15,20,0,246,11.5,1019.3,0,neutral,0
2017-04-20,18.2,14.4,22.2,0,246,9.5,1017.3,0,neutral,0
2017-04-21,20.8,15,28.3,0,167,7.2,1012.5,0,neutral,0
2017-04-22,21.2,16.7,28.3,0,216,8.9,1011.2,0,neutral,0
2017-04-23,18.2,15.6,23.3,0,244,9.7,1010.9,0,neutral,0
2017-04-24,17.2,15,20,0,264,12.4,1012.4,0,neutral,0
2017-04-25,19.2,15.6,22.2,0,307,12.7,1011.6,0,neutral,0
2017-04-26,18.2,15,21.7,0,213,12.8,1011.5,0,neutral,0
2017-04-27,18.9,13.9,24.4,0,253,11,1008.5,0,neutral,0
2017-04-28,23.2,20,28.3,0,334,17,1007.7,0,neutral,0
2017-04-29,21.3,17.2,26.1,0,262,9.5,1014.8,0,neutral,0
2017-04-30,19.7,15,25.6,0,236,8.7,1017.1,0,neutral,0
2017-05-01,19.7,15,25,0,238,7.5,1013.5,0,neutral,0
2017-05-02,19.7,16.1,25,0,249,6.8,1012.4,0,neutral,0
2017-05-03,19.4,16.7,23.3,0,217,10.3,1013.8,0,neutral,0
2017-05-04,17.5,15.6,21.1,0,271,10.2,1014.2,0,neutral,0
2017-05-05,15.9,14.4,18.9,0,248,10,1011.9,0,neutral,0
2017-05-06,15.6,12.2,17.2,0.5,206,17.5,1009.2,0,neutral,0
2017-05-07,13.1,10.6,16.7,3.3,278,9.3,1011,0,neutral,0
2017-05-08,14.7,10,18.9,0,278,9.5,1012.1,0,neutral,0
2017-05-09,16.3,13.3,19.4,0,139,11.9,1012.6,0,neutral,0
2017-05-10,16.9,16.1,18.9,0,209,9.7,1018.2,0,neutral,0
2017-05-11,16.9,14.4,19.4,0,267,11.4,1019.5,0,neutral,0
2017-05-12,16.6,15,19.4,0,253,9.6,1015.1,0,neutral,0
2017-05-13,17.3,13,21.1,0,253,9.8,1011.7,0,neutral,0
2017-05-14,16.5,13.9,20.6,0,170,10.1,1011.5,0,neutral,0
2017-05-15,15.2,13.3,17.8,0,251,12.9,1013.2,0,neutral,0
2017-05-16,15.2,12.8,18.3,0,237,9,1016.3,0,neutral,0
2017-05-17,16.1,14.4,18.3,0,252,8.5,1013.7,0,neutral,0
2017-05-18,17.5,13.9,21.1,0,267,7.8,1012.2,0,neutral,0
2017-05-19,20.5,14.4,28.3,0,267,8.4,1012.7,0,neutral,0
2017-05-20,22.8,17.2,30,0,239,7.9,1011.4,0,neutral,0
2017-05-21,20.3,16.7,25,0,245,8.8,1012.3,0,neutral,0
2017-05-22,17.5,15,23.3,0,257,9.8,1014,0,neutral,0
2017-05-23,17.5,15,22.2,0,257,11.2,1013.8,0,neutral,0
2017-05-24,16.2,14.4,19.4,0,242,10.9,1011.3,0,neutral,0
2017-05-25,16.5,15,18.9,0,223,10.2,1011.6,0,neutral,0
2017-05-26,17.7,16.1,20,0,253,11.1,1014.9,0,neutral,0
2017-05-27,17.3,15,20,0,261,13.1,1017.1,0,neutral,0
2017-05-28,17.5,14.4,21.1,0,233,10.2,1015.8,0,neutral,0
2017-05-29,17,15.6,20.6,0,241,8.7,1013.1,0,neutral,0
2017-05-30,17.3,16.1,19.4,0,244,7.5,1012.7,0,neutral,0
2017-05-31,17,16.1,18.3,0,244,8.5,1011.4,0,neutral,0
2017-06-01,18,16.7,20.6,0,248,10,1011.3,0,neutral,0
2017-06-02,18.1,16.1,21.1,0,240,10.1,1011.3,0,neutral,0
2017-06-03,18.3,16.1,21.7,0,208,9,1011.9,0,neutral,0
2017-06-04,17.8,16.7,20.6,0,251,8,1011.7,0,neutral,0
2017-06-05,17.8,15.6,22.2,0,199,8.7,1011.6,0,neutral,0
2017-06-06,17.8,16.7,20,0,244,7.2,1013.3,0,neutral,0
2017-06-07,17.7,15.6,20.6,0,233,7.7,1014.1,0,neutral,0
2017-06-08,17.2,16.1,19.4,0,262,12.7,1015.4,0,neutral,0
2017-06-09,18.2,15,21.1,0,232,11.7,1013.5,0,neutral,0
2017-06-10,18.3,16.7,21.1,0,258,9.2,1011.7,0,neutral,0
2017-06-11,17.9,16.1,20.6,0,207,12.9,1012.5,0,neutral,0
2017-06-12,17.9,14.4,21.7,0,231,11.6,1015.7,0,neutral,0
2017-06-13,18.8,14.4,23.3,0,212,8.4,1013.1,0,neutral,0
2017-06-14,20.6,16.1,25.6,0,212,7.9,1011.5,0,neutral,0
2017-06-15,21.5,16.7,27.2,0,212,6.5,1012.2,0,neutral,0
2017-06-16,21.8,17.2,26.1,0,212,8.1,1011.7,0,neutral,0
2017-06-17,20.7,17.2,25.6,0,229,8.4,1011,0,neutral,0
2017-06-18,20.1,16.7,24.4,0,247,8.6,1009.5,0,neutral,0
2017-06-19,19.6,16.7,25.6,0,247,9.1,1009.9,0,neutral,0
2017-06-20,19.8,17.2,23.3,0,258,9,1010.3,0,neutral,0
2017-06-21,20.1,17.2,24.4,0,260,10.1,1007.7,0,neutral,0
2017-06-22,19.4,17.8,23.9,0,216,7.3,1009.3,0,neutral,0
2017-06-23,19.1,17.2,21.7,0,255,11.1,1012.4,0,neutral,0
2017-06-24,18.9,16.7,22.2,0,262,11.5,1011.9,0,neutral,0
2017-06-25,20.9,17.8,25.6,0,262,9.4,1011.8,0,neutral,0
2017-06-26,23.7,19.4,30,0,232,7,1012.4,0,neutral,0
2017-06-27,21.9,18.3,26.1,0,226,9.1,1011.4,0,neutral,0
2017-06-28,19.4,16.7,23.3,0,244,9.9,1011.6,0,neutral,0
2017-06-29,18.2,16.1,21.7,0,244,9,1013.2,0,alert,0.5513
2017-06-30,18,16.1,22.2,0,238,8.9,1012.5,0,alert,0.8096
2017-07-01,17.9,15.6,21.1,0,221,7.9,1011.6,0,neutral,0
2017-07-02,19.5,17.2,23.9,0,201,8.9,1014.7,0,neutral,0
2017-07-03,19.7,16.7,23.9,0,255,8.3,1016.1,0,neutral,0
2017-07-04,19.3,16.7,23.3,0,239,10.8,1014.6,0,neutral,0
2017-07-05,20.4,17.2,24.4,0,251,9.2,1014.4,0,neutral,0
2017-07-06,21.5,18.3,26.1,0,248,7.6,1014.6,0,neutral,0
2017-07-07,23.9,18.9,30,0,250,7.2,1011.4,0,neutral,0
2017-07-08,24.7,21.1,30,0,250,11.2,1009.8,0,neutral,0
2017-07-09,25,21.1,31.7,0,194,8.9,1012.2,0,neutral,0
2017-07-10,24.4,21.1,29.4,0,253,8.7,1012.4,0,neutral,0
2017-07-11,22.4,20,26.1,0,260,10.1,1013.2,0,neutral,0
2017-07-12,21.2,18.9,24.4,0,260,10.6,1014.2,0,neutral,0
2017-07-13,20.9,18.3,24.4,0,258,10.3,1015.5,0,neutral,0
2017-07-14,20.2,17.8,23.3,0,263,10.8,1015.6,0,neutral,0
2017-07-15,22,18.3,26.7,0,248,8.1,1013.4,0,neutral,0
2017-07-16,22.8,20,26.7,0,201,8.2,1011.7,0,neutral,0
2017-07-17,22.3,20,25.6,0,226,8.5,1011.6,0,neutral,0
2017-07-18,22.1,19.4,25.6,0,281,8.6,1013.5,0,neutral,0
2017-07-19,22.2,19.4,26.1,0,278,8.3,1014.4,0,neutral,0
2017-07-20,22.8,20,27.2,0,260,8.9,1014.9,0,neutral,0
2017-07-21,22.2,20,25.6,0,240,9,1013.4,0,neutral,0
2017-07-22,22.3,20,25.6,0,240,8.6,1012.2,0,neutral,0
2017-07-23,22,20,26.1,0,266,9.4,1011.5,0,neutral,0
2017-07-24,22,19.4,25.6,0,266,7.9,1012.4,0,neutral,0
2017-07-25,21.8,20.6,25,0,251,11.9,1014.6,0,neutral,0
2017-07-26,21.9,20,25,0,260,12.6,1015.3,0,neutral,0
2017-07-27,21.8,19.4,25.6,0,261,10.3,1013.6,0,neutral,0
2017-07-28,21,19.4,24.4,0,261,7.7,1013.3,0,neutral,0
2017-07-29,21.8,19.4,25.6,0,218,8.8,1015.2,0,neutral,0
2017-07-30,22,18.9,24.4,0,252,10.8,1016.6,0,neutral,0
2017-07-31,20.7,18.9,23.9,0,252,10,1014.1,0,neutral,0
2017-08-01,23.5,20,28.3,0,254,7.9,1011.3,0,alert,0.6572
2017-08-02,25.6,22.2,30.6,0,254,7.3,1012.2,0,neutral,0
2017-08-03,25.5,22.8,30,0,253,10.4,1013.9,0,neutral,0
2017-08-04,23.7,21.1,27.2,0,256,11,1013.9,0,neutral,0
2017-08-05,22.7,20.6,25.6,0,256,8.5,1013,0,neutral,0
2017-08-06,22.6,20.6,25.6,0,273,9.3,1012.4,0,neutral,0
2017-08-07,21.9,20,25,0,250,9.7,1012.6,0,neutral,0
