date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred
2019-06-08,19.1,16.7,22.8,0.0,211.0,8.7,1012.8,0
2019-06-09,19.5,16.7,23.3,0.0,247.0,8.7,1014.3,0
2019-06-10,21.2,17.2,28.3,0.0,252.0,7.4,1014.8,0
2019-06-11,21.8,18.3,26.1,0.0,235.0,8.9,1014.9,0
2019-06-12,20.4,17.2,23.3,0.0,256.0,9.9,1014.1,0
2019-06-13,18.4,16.7,20.6,0.0,257.0,10.1,1013.7,0
2019-06-14,18.3,17.2,21.1,0.0,257.0,9.7,1014.0,0
2019-06-15,19.1,17.8,21.7,0.0,240.0,8.7,1013.5,0
2019-06-16,18.7,17.2,21.1,0.0,266.0,8.5,1011.9,0
2019-06-17,18.6,16.7,21.1,0.0,257.0,7.9,1012.1,0
2019-06-18,18.7,16.7,21.1,0.0,246.0,9.3,1014.1,0
2019-06-19,20.4,18.2,25.6,0.0,264.0,3.1,1014.3,0
2019-06-20,19.7,18.3,22.2,0.0,258.0,1.3,1013.5,0
2019-06-21,19.1,16.7,21.1,0.0,252.0,2.8,1012.8,0
2019-06-22,19.8,17.8,22.8,0.0,279.0,4.1,1013.5,0
2019-06-23,19.5,16.7,24.4,0.0,260.0,4.0,1014.4,0
2019-06-24,19.0,17.2,21.7,0.0,251.0,2.4,1012.5,0
2019-06-25,19.1,17.8,21.1,0.0,226.0,2.5,1012.0,0
2019-06-26,19.3,17.8,22.2,0.0,260.0,2.9,1013.9,0
2019-06-27,20.0,14.4,25.0,0.0,263.0,8.7,1015.4,0
2019-06-28,20.9,17.2,26.7,0.0,229.0,3.3,1014.9,0
2019-06-29,21.9,16.1,29.4,0.0,260.0,2.7,1014.7,0
2019-06-30,22.6,17.2,28.9,0.0,258.0,2.8,1014.6,0
2019-07-01,22.4,17.8,28.3,0.0,239.0,9.5,1013.4,0
2019-07-02,21.9,18.3,27.2,0.0,246.0,1.9,1012.2,0
2019-07-03,21.5,18.9,26.1,0.0,227.0,10.8,1011.5,0
2019-07-04,20.8,17.8,23.9,0.0,218.0,3.6,1012.7,0
2019-07-05,20.5,17.2,25.0,0.0,234.0,3.7,1015.0,0
2019-07-06,20.2,17.8,25.0,0.0,250.0,8.8,1015.3,0
2019-07-07,20.4,18.9,23.3,0.0,193.0,3.1,1014.4,0
2019-07-08,20.4,18.3,23.9,0.0,196.0,3.6,1015.1,0
2019-07-09,21.4,18.3,26.1,0.0,271.0,4.0,1015.8,0
2019-07-10,21.0,17.2,25.6,0.0,255.0,3.0,1016.3,0
2019-07-11,21.9,17.2,28.9,0.0,249.0,3.2,1014.2,0
2019-07-12,22.2,17.8,28.9,0.0,248.0,1.2,1010.4,0
2019-07-13,22.9,18.3,28.9,0.0,260.0,1.6,1010.4,0
2019-07-14,22.2,18.9,27.2,0.0,267.0,8.5,1013.6,0
2019-07-15,22.0,17.2,27.8,0.0,250.0,1.3,1011.9,0
2019-07-16,23.4,18.3,28.9,0.0,237.0,1.8,1009.9,0
2019-07-17,23.0,20.0,26.7,0.0,191.0,10.8,1012.5,0
2019-07-18,22.1,18.9,27.2,0.0,239.0,3.6,1013.7,0
2019-07-19,21.3,17.8,27.2,0.0,258.0,3.5,1013.0,0
2019-07-20,21.7,18.9,26.1,0.0,259.0,3.0,1012.8,0
2019-07-21,21.8,17.8,27.2,0.0,254.0,3.6,1012.5,0
2019-07-22,22.8,18.3,29.4,0.0,263.0,2.5,1013.8,0
2019-07-23,25.1,20.6,32.8,0.0,264.0,4.0,1013.7,0
2019-07-24,27.0,21.7,34.4,0.0,254.0,1.4,1013.1,0
2019-07-25,26.7,22.8,32.2,0.0,265.0,2.2,1012.7,0
2019-07-26,25.8,20.6,32.2,0.0,263.0,2.5,1014.2,0
2019-07-27,25.3,20.6,31.7,0.0,248.0,1.9,1013.9,0
2019-07-28,23.7,20.0,28.3,0.0,254.0,1.8,1013.3,0
2019-07-29,22.6,19.4,27.2,0.0,258.0,2.1,1012.0,0
2019-07-30,23.2,19.4,27.8,0.0,236.0,3.3,1011.9,0
2019-07-31,22.6,19.4,27.8,0.0,262.0,2.8,1013.9,0
2019-08-01,23.0,18.9,28.3,0.0,247.0,2.3,1014.4,0
2019-08-02,23.7,18.9,28.9,0.0,248.0,2.9,1013.2,0
2019-08-03,24.0,19.4,29.4,0.0,248.0,2.4,1012.2,0
2019-08-04,23.4,18.9,29.4,0.0,259.0,1.6,1012.7,0
2019-08-05,22.5,17.8,28.9,0.0,257.0,3.1,1012.7,0
2019-08-06,23.3,19.4,30.0,0.0,251.0,3.1,1012.0,0
2019-08-07,22.1,18.3,27.8,0.0,242.0,2.7,1013.0,0
2019-08-08,21.1,17.8,25.6,0.0,263.0,3.0,1012.7,0
2019-08-09,22.2,18.3,27.8,0.0,203.0,7.6,1012.1,0
2019-08-10,22.3,17.8,27.2,0.0,246.0,2.3,1012.6,0
2019-08-11,22.2,18.9,27.8,0.0,235.0,2.6,1013.6,0
2019-08-12,21.9,18.3,27.8,0.0,239.0,2.6,1013.9,0
2019-08-13,22.2,18.9,27.2,0.0,260.0,2.4,1013.7,0
2019-08-14,21.9,17.2,27.8,0.0,253.0,2.4,1014.5,0
2019-08-15,21.2,16.7,27.8,0.0,248.0,3.0,1013.1,0
2019-08-16,21.2,17.2,27.2,0.0,235.0,3.9,1012.5,0
2019-08-17,21.7,19.4,26.7,0.0,202.0,2.8,1011.8,0
2019-08-18,21.9,19.4,26.1,0.0,215.0,3.3,1011.9,0
2019-08-19,21.8,18.3,27.2,0.0,247.0,1.9,1013.1,0
2019-08-20,23.2,18.3,29.4,0.0,238.0,1.4,1012.3,0
2019-08-21,24.0,17.2,31.7,0.0,246.0,2.2,1009.3,0
2019-08-22,23.4,20.0,28.3,0.0,158.0,3.4,1007.8,0
2019-08-23,22.9,19.4,27.8,0.0,168.0,3.5,1010.1,0
2019-08-24,24.4,19.4,30.0,0.0,247.0,1.6,1012.5,0
2019-08-25,24.7,20.0,31.1,0.0,256.0,2.5,1013.5,0
2019-08-26,25.2,20.6,32.8,0.0,236.0,3.1,1010.6,0
2019-08-27,24.8,21.1,31.7,0.0,248.0,3.3,1009.8,0
2019-08-28,24.1,21.1,29.4,0.0,242.0,1.9,1012.7,0
2019-08-29,24.8,21.1,29.4,0.0,244.0,3.3,1013.6,0
2019-08-30,25.7,21.7,32.2,0.0,239.0,2.5,1012.7,0
2019-08-31,24.8,20.6,31.1,0.0,253.0,2.0,1011.5,0
2019-09-01,24.4,20.6,29.4,0.0,256.0,1.9,1011.2,0
2019-09-02,26.9,21.7,35.6,0.0,229.0,1.8,1012.6,0
2019-09-03,27.1,23.3,32.2,0.0,266.0,2.1,1011.7,0
2019-09-04,27.5,22.2,34.4,0.0,268.0,3.2,1009.9,0
2019-09-05,27.4,23.3,33.9,0.0,259.0,1.9,1012.5,0
2019-09-06,26.6,22.8,32.2,0.0,253.0,3.6,1015.0,0
2019-09-07,25.6,21.7,31.7,0.0,254.0,2.1,1012.8,0
2019-09-08,22.6,18.3,26.7,0.0,241.0,1.7,1011.2,0
2019-09-09,22.8,19.4,27.8,0.0,217.0,2.9,1010.0,0
2019-09-10,22.7,21.1,25.6,0.0,165.0,5.5,1011.2,0
2019-09-11,22.8,20.0,27.2,0.0,223.0,3.9,1013.7,0
2019-09-12,23.6,18.9,29.4,0.0,254.0,2.8,1013.8,0
2019-09-13,25.7,19.4,32.8,0.0,264.0,2.7,1012.3,0
2019-09-14,26.8,21.1,34.4,0.0,246.0,2.0,1011.4,0
2019-09-15,23.6,19.4,30.0,0.0,249.0,2.4,1010.9,0
2019-09-16,22.7,19.4,27.8,0.0,229.0,2.3,1011.8,0
2019-09-17,23.1,20.0,28.3,0.0,225.0,2.5,1012.8,0
2019-09-18,23.0,19.4,26.7,0.0,225.0,2.2,1011.9,0
2019-09-19,22.5,20.6,26.7,0.0,211.0,3.9,1010.5,0
2019-09-20,22.4,18.3,27.2,0.0,235.0,3.1,1010.7,0
2019-09-21,23.7,18.3,30.0,0.0,205.0,2.5,1010.6,0
2019-09-22,25.3,19.4,32.8,0.0,236.0,1.4,1010.7,0
2019-09-23,22.7,19.4,28.3,0.0,244.0,2.0,1012.5,0
2019-09-24,23.1,18.3,28.9,0.0,252.0,2.2,1010.8,0
2019-09-25,24.3,20.6,29.4,0.0,109.0,3.4,1008.9,0
2019-09-26,23.3,21.1,25.0,0.0,159.0,3.0,1013.9,0
2019-09-27,21.9,20.6,24.4,0.0,259.0,4.3,1012.6,0
2019-09-28,20.8,19.4,21.7,0.0,235.0,0.8,1008.9,0
2019-09-29,19.5,15.6,23.3,0.0,216.0,1.8,1010.1,0
2019-09-30,18.7,13.9,23.3,0.0,267.0,2.7,1010.9,0
2019-10-01,19.6,15.6,24.4,0.0,281.0,3.8,1010.7,0
2019-10-02,20.5,15.6,27.2,0.0,235.0,2.4,1012.6,0
2019-10-03,20.2,15.0,25.6,0.0,253.0,1.3,1013.0,0
2019-10-04,20.1,15.0,25.0,0.0,269.0,2.5,1014.9,0
2019-10-05,21.4,16.1,28.3,0.0,235.0,1.3,1015.4,0
2019-10-06,21.8,15.0,31.1,0.0,202.0,1.5,1014.8,0
2019-10-07,21.7,15.6,29.4,0.0,255.0,2.0,1013.0,0
2019-10-08,20.8,16.1,27.2,0.0,245.0,1.9,1010.6,0
2019-10-09,20.1,17.2,24.4,0.0,232.0,2.2,1010.1,0
2019-10-10,21.9,18.9,27.8,0.0,222.0,1.8,1011.4,1
2019-10-11,23.0,13.9,31.7,0.0,45.0,2.6,1012.4,0
2019-10-12,21.7,16.7,28.3,0.0,235.0,2.4,1010.6,0
2019-10-13,19.2,13.9,25.0,0.0,218.0,2.5,1010.5,0
2019-10-14,19.5,12.8,23.9,0.0,279.0,1.6,1012.9,0
2019-10-15,20.9,15.6,28.3,0.0,252.0,2.3,1014.4,0
2019-10-16,23.2,16.7,33.9,0.0,222.0,1.2,1011.3,0
2019-10-17,21.0,17.8,25.6,0.0,204.0,3.9,1008.5,0
2019-10-18,20.6,17.2,25.0,0.0,208.0,3.4,1011.6,0
2019-10-19,20.4,15.6,26.1,0.0,172.0,2.6,1011.7,0
2019-10-20,22.6,16.7,30.6,0.0,121.0,3.4,1011.1,0
2019-10-21,25.6,20.0,33.3,0.0,68.0,2.5,1014.5,0
2019-10-22,25.4,18.3,35.6,0.0,50.0,1.6,1015.8,0
2019-10-23,24.5,17.8,32.8,0.0,131.0,0.8,1011.3,0
2019-10-24,26.3,17.8,35.6,0.0,340.0,1.1,1013.0,0
2019-10-25,25.4,17.8,33.9,0.0,281.0,2.1,1014.1,0
2019-10-26,23.8,17.8,31.7,0.0,113.0,1.8,1008.8,0
2019-10-27,20.0,17.8,23.3,0.0,118.0,4.2,1008.2,0
2019-10-28,19.0,13.9,25.0,0.0,252.0,1.1,1013.7,0
2019-10-29,17.6,12.2,22.8,0.0,110.0,2.7,1012.3,0
2019-10-30,18.8,13.3,24.4,0.0,49.0,4.1,1018.4,0
2019-10-31,18.4,12.2,26.1,0.0,14.0,3.2,1019.3,0
2019-11-01,19.7,14.4,28.3,0.0,342.0,4.2,1017.7,0
2019-11-02,19.4,12.8,28.9,0.0,164.0,1.1,1016.3,0
2019-11-03,18.5,11.1,26.7,0.0,199.0,1.5,1014.1,0
2019-11-04,18.5,11.7,27.2,0.0,203.0,1.1,1013.8,0
2019-11-05,18.7,12.2,26.7,0.0,242.0,1.4,1014.7,0
2019-11-06,17.3,12.8,22.2,0.0,223.0,1.3,1014.9,0
2019-11-07,18.8,16.1,23.9,0.0,216.0,1.9,1017.6,0
2019-11-08,20.9,12.8,29.4,0.0,253.0,1.3,1017.5,0
2019-11-09,22.6,15.0,32.8,0.0,143.0,1.5,1014.8,0
2019-11-10,18.6,14.4,24.4,0.0,165.0,1.7,1015.3,0
2019-11-11,18.7,17.2,22.8,0.0,220.0,2.0,1016.0,0
2019-11-12,18.4,15.6,24.4,0.0,276.0,1.6,1016.7,0
2019-11-13,17.7,15.0,22.2,0.0,226.0,2.0,1015.7,0
2019-11-14,17.6,14.4,22.2,0.0,252.0,1.2,1018.3,0
2019-11-15,17.5,14.4,22.2,0.0,311.0,0.9,1017.4,0
2019-11-16,18.5,12.2,26.1,0.0,263.0,0.9,1014.4,0
2019-11-17,22.6,12.8,33.3,0.0,27.0,0.8,1013.8,0
2019-11-18,24.4,18.3,32.8,0.0,31.0,3.1,1010.7,0
2019-11-19,20.1,16.7,26.1,0.3,209.0,1.3,1005.5,0
2019-11-20,14.8,12.2,17.8,16.2,163.0,5.0,1002.2,0
2019-11-21,16.1,12.8,20.0,0.0,94.0,2.5,1011.9,0
2019-11-22,16.9,12.2,22.2,0.0,45.0,2.1,1019.2,0
2019-11-23,18.2,13.3,24.4,0.0,32.0,0.7,1018.6,0
2019-11-24,17.5,11.1,25.0,0.0,20.0,1.3,1017.1,0
2019-11-25,16.1,10.6,21.1,0.0,72.0,2.7,1011.0,0
2019-11-26,15.8,12.2,19.4,0.0,296.0,1.2,1011.3,0
2019-11-27,12.9,10.6,15.0,6.9,191.0,3.6,1004.7,0
2019-11-28,10.2,8.9,11.1,19.8,69.0,9.0,1002.5,0
2019-11-29,10.5,6.1,15.0,0.0,131.0,2.8,1011.2,0
2019-11-30,12.5,8.9,16.1,0.5,53.0,3.4,1020.1,0
2019-12-01,14.2,11.1,18.3,0.0,11.0,0.5,1018.8,0
2019-12-02,15.5,11.1,21.7,0.0,345.0,1.3,1019.2,0
2019-12-03,16.5,12.2,20.0,0.0,68.0,0.5,1016.9,0
2019-12-04,15.3,13.9,17.8,28.5,74.0,4.5,1014.4,0
2019-12-05,16.1,12.2,20.0,0.0,40.0,1.2,1018.8,0
2019-12-06,16.7,13.3,20.6,1.3,32.0,1.2,1019.9,0
2019-12-07,17.8,11.7,19.4,0.3,89.0,2.5,1019.3,0
2019-12-08,16.6,13.9,18.9,1.3,258.0,1.9,1017.1,0
2019-12-09,15.6,11.1,21.7,0.0,114.0,1.4,1017.7,0
2019-12-10,15.3,10.6,20.6,0.0,27.0,1.0,1022.1,0
2019-12-11,15.1,10.6,20.0,0.0,73.0,1.3,1021.6,0
2019-12-12,17.0,12.2,23.3,0.0,105.0,0.2,1021.6,0
2019-12-13,16.3,12.2,21.1,0.0,177.0,1.1,1019.0,0
2019-12-14,16.6,13.9,20.0,0.0,286.0,1.3,1014.3,0
2019-12-15,14.7,12.2,17.2,0.0,333.0,9.9,1016.6,0
2019-12-16,14.5,10.0,21.1,0.0,31.0,2.3,1022.5,0
2019-12-17,14.3,6.7,21.7,0.0,52.0,3.0,1022.6,0
2019-12-18,13.2,7.8,17.8,0.0,356.0,2.8,1017.7,0
2019-12-19,13.3,7.2,20.0,0.0,63.0,1.1,1019.5,0
2019-12-20,17.1,11.1,24.4,0.0,19.0,2.2,1021.8,0
2019-12-21,17.1,11.7,23.3,0.0,87.0,1.2,1018.2,0
2019-12-22,16.4,12.8,20.6,11.5,106.0,6.5,1013.1,0
2019-12-23,13.0,11.1,15.0,21.6,73.0,11.1,1010.0,0
2019-12-24,12.7,8.9,17.2,0.0,295.0,2.3,1011.1,0
2019-12-25,13.0,10.6,15.6,5.6,123.0,7.0,1012.8,0
2019-12-26,10.6,8.3,13.3,18.5,51.0,7.9,1009.4,0
2019-12-27,12.4,7.2,18.3,0.0,96.0,2.2,1013.6,0
2019-12-28,12.3,7.8,17.8,0.0,85.0,0.5,1018.6,0
2019-12-29,12.5,8.3,16.7,0.0,106.0,1.3,1020.5,0
2019-12-30,14.8,11.7,18.3,0.0,70.0,3.6,1015.2,0
2019-12-31,15.6,10.0,22.8,0.0,339.0,0.7,1015.7,0
2020-01-01,15.4,10.0,21.1,0.0,94.0,2.5,1015.7,0
2020-01-02,15.0,10.6,20.6,0.0,6.0,2.3,1014.6,0
2020-01-03,16.3,11.1,23.9,0.0,352.0,1.3,1022.6,0
2020-01-04,14.9,10.0,21.7,0.0,328.0,0.9,1025.9,0
2020-01-05,14.7,9.4,21.7,0.0,357.0,1.0,1024.2,0
2020-01-06,17.2,8.9,25.6,0.0,1.0,1.0,1024.1,0
2020-01-07,17.8,13.3,26.1,0.0,9.0,4.0,1019.1,0
2020-01-08,14.5,12.2,18.3,0.0,64.0,2.7,1015.5,0
2020-01-09,14.1,11.1,17.2,0.0,336.0,2.5,1014.6,0
2020-01-10,13.4,8.9,18.9,0.0,4.0,1.6,1022.1,0
2020-01-11,12.9,7.8,18.3,0.0,5.0,1.5,1020.3,0
2020-01-12,13.7,10.6,18.3,0.0,349.0,1.9,1018.1,0
2020-01-13,13.7,9.4,18.3,0.0,354.0,1.1,1018.9,0
2020-01-14,13.1,8.9,17.8,0.0,354.0,0.8,1019.0,0
2020-01-15,13.2,8.9,19.4,0.0,0.0,0.5,1016.0,0
2020-01-16,13.3,10.0,16.7,1.7,344.0,1.9,1017.7,0
2020-01-17,13.0,9.4,17.8,4.0,348.0,3.3,1022.4,0
2020-01-18,15.6,10.0,22.8,0.0,1.0,2.3,1021.5,0
2020-01-19,17.4,12.2,25.0,0.0,9.0,3.5,1018.4,0
2020-01-20,16.0,13.9,18.3,0.0,2.0,1.1,1017.7,0
2020-01-21,15.4,12.8,18.3,0.5,354.0,1.1,1020.3,0
2020-01-22,14.7,11.1,18.9,0.0,0.0,0.7,1021.2,0
2020-01-23,16.6,11.1,24.4,0.0,344.0,2.4,1018.6,0
2020-01-24,16.6,11.7,23.9,0.0,356.0,1.5,1015.4,0
2020-01-25,15.2,12.2,21.7,0.0,358.0,1.2,1017.1,0
2020-01-26,15.2,13.9,17.2,0.0,348.0,2.3,1020.5,0
2020-01-27,16.6,11.7,22.2,0.0,9.0,2.4,1021.8,0
2020-01-28,18.6,13.3,24.4,0.0,307.0,2.7,1019.5,0
2020-01-29,19.9,15.6,25.0,0.0,338.0,5.4,1015.7,0
2020-01-30,17.5,11.7,23.9,0.0,356.0,1.3,1018.6,0
2020-01-31,18.6,10.6,28.3,0.0,354.0,1.3,1022.1,0
2020-02-01,20.5,12.8,29.4,0.0,355.0,2.6,1021.1,0
2020-02-02,17.3,12.8,21.7,0.0,325.0,3.7,1013.1,0
2020-02-03,13.6,10.6,16.7,0.0,343.0,10.0,1011.9,0
2020-02-04,11.3,5.6,16.1,0.0,1.0,1.2,1019.4,0
2020-02-05,12.4,7.2,17.2,0.0,353.0,1.9,1021.3,0
2020-02-06,13.6,8.3,18.9,0.0,340.0,0.7,1019.9,0
2020-02-07,14.3,8.9,20.0,0.0,321.0,2.2,1018.1,0
2020-02-08,14.7,11.1,21.1,0.0,344.0,2.0,1015.4,0
2020-02-09,14.6,13.3,16.1,0.0,84.0,4.6,1010.1,0
2020-02-10,17.9,11.1,23.9,0.0,315.0,3.8,1010.1,0
2020-02-11,17.0,11.7,23.3,0.0,271.0,1.1,1015.1,0
2020-02-12,15.2,10.6,20.6,0.0,337.0,1.3,1018.1,0
2020-02-13,15.1,10.0,21.1,0.0,325.0,1.8,1017.5,0
2020-02-14,14.9,10.0,21.1,0.0,309.0,1.0,1017.7,0
2020-02-15,15.0,9.4,20.6,0.0,351.0,1.4,1020.6,0
2020-02-16,15.5,10.6,21.1,0.0,357.0,0.8,1018.4,0
2020-02-17,15.4,10.6,21.1,0.0,328.0,1.6,1013.8,0
2020-02-18,16.5,13.3,22.2,0.0,319.0,2.1,1014.8,0
2020-02-19,17.3,14.4,21.1,0.0,316.0,2.3,1017.0,0
2020-02-20,18.3,11.7,27.2,0.0,336.0,2.0,1017.6,0
2020-02-21,19.5,14.4,26.1,0.0,48.0,3.4,1015.5,0
2020-02-22,16.6,15.0,18.9,1.0,211.0,3.9,1017.0,0
2020-02-23,15.8,12.2,19.4,0.0,312.0,1.7,1023.3,0
2020-02-24,15.9,11.1,21.7,0.0,327.0,0.9,1021.6,0
2020-02-25,19.7,11.7,27.8,0.0,354.0,1.1,1021.3,0
2020-02-26,19.2,12.2,26.7,0.0,348.0,1.4,1023.6,0
2020-02-27,22.0,14.4,30.0,0.0,357.0,2.3,1020.4,0
2020-02-28,23.4,17.8,31.1,0.0,341.0,3.6,1018.5,0
2020-02-29,18.3,16.1,22.2,0.0,124.0,4.2,1016.9,0
2020-03-01,14.8,8.3,16.7,0.0,219.0,4.4,1014.0,0
2020-03-02,17.4,10.0,23.3,0.0,340.0,4.5,1011.2,0
2020-03-03,19.9,13.9,26.7,0.0,262.0,2.3,1012.9,0
2020-03-04,17.3,14.4,23.3,0.0,356.0,2.2,1019.0,0
2020-03-05,18.0,14.4,23.3,0.0,343.0,2.3,1019.2,0
2020-03-06,16.4,13.9,22.2,0.0,343.0,2.2,1015.9,0
2020-03-07,14.5,13.3,16.7,0.0,245.0,11.9,1016.0,0
2020-03-08,14.1,11.1,17.2,0.0,324.0,5.9,1016.8,0
2020-03-09,17.3,12.2,23.3,0.0,47.0,3.6,1017.6,0
2020-03-10,17.5,15.0,19.4,2.8,99.0,8.4,1016.3,0
2020-03-11,18.8,16.7,22.2,0.0,197.0,3.6,1015.5,0
2020-03-12,14.7,13.9,17.8,24.6,352.0,2.6,1010.3,0
2020-03-13,14.0,12.8,15.6,14.0,10.0,1.2,1012.7,0
2020-03-14,14.6,13.9,15.6,2.0,7.0,2.1,1019.2,0
2020-03-15,15.3,12.2,18.3,1.3,337.0,3.8,1019.6,0
2020-03-16,14.9,12.2,18.3,6.6,129.0,4.7,1015.9,0
2020-03-17,12.4,8.3,16.7,0.0,330.0,2.5,1014.6,0
2020-03-18,13.3,8.9,17.8,0.0,340.0,3.1,1009.4,0
2020-03-19,13.9,10.6,17.8,0.5,0.0,3.4,1017.1,0
2020-03-20,15.5,12.2,18.9,0.0,86.0,4.9,1021.5,0
2020-03-21,16.3,13.3,20.0,0.3,331.0,3.2,1020.0,0
2020-03-22,16.1,11.7,22.2,12.2,15.0,2.4,1019.5,0
2020-03-23,16.1,13.3,19.4,3.1,260.0,4.0,1019.8,0
2020-03-24,15.0,11.7,18.3,0.0,331.0,4.3,1020.8,0
2020-03-25,15.8,13.9,18.9,0.0,322.0,4.2,1017.3,0
2020-03-26,13.6,9.4,17.2,0.0,326.0,5.6,1015.5,0
2020-03-27,14.8,10.6,19.4,0.0,284.0,4.6,1018.0,0
2020-03-28,15.6,12.2,19.4,0.0,335.0,4.5,1020.4,0
2020-03-29,15.6,12.2,20.0,0.0,330.0,5.3,1018.4,0
2020-03-30,17.0,12.2,23.9,0.0,322.0,3.0,1021.6,0
2020-03-31,18.9,13.9,25.0,0.0,321.0,2.5,1015.7,0
2020-04-01,18.6,15.6,23.3,0.0,238.0,2.1,1010.7,0
2020-04-02,18.2,16.1,21.1,0.0,234.0,3.9,1013.6,0
2020-04-03,17.4,13.9,20.6,0.0,305.0,2.7,1013.6,0
2020-04-04,16.9,14.4,21.1,0.0,306.0,4.1,1011.9,0
2020-04-05,16.2,14.4,18.3,3.1,229.0,2.7,1012.1,0
2020-04-06,15.2,13.9,17.8,31.0,236.0,4.0,1012.7,0
2020-04-07,14.8,11.7,18.9,8.0,328.0,3.1,1016.6,0
2020-04-08,13.8,11.1,17.2,0.6,316.0,3.8,1016.3,0
2020-04-09,12.3,11.1,13.9,22.4,77.0,9.6,1019.0,0
2020-04-10,13.9,10.6,18.9,5.8,49.0,5.5,1015.3,0
2020-04-11,16.5,12.2,22.8,0.0,347.0,3.9,1014.5,0
2020-04-12,16.2,14.4,17.2,0.0,348.0,1.2,1017.3,0
2020-04-13,16.3,13.9,18.9,0.3,348.0,3.6,1019.8,0
2020-04-14,16.1,12.2,20.6,0.0,317.0,7.0,1019.9,0
2020-04-15,20.7,13.9,27.8,0.0,334.0,2.8,1016.2,0
2020-04-16,18.5,15.0,25.0,0.0,311.0,2.3,1013.3,0
2020-04-17,17.2,15.0,20.0,0.0,246.0,3.1,1014.9,0
2020-04-18,17.5,15.6,20.0,0.0,266.0,2.9,1017.1,0
2020-04-19,17.6,15.0,20.6,0.0,257.0,4.0,1017.2,0
2020-04-20,17.2,11.7,20.6,0.0,262.0,3.5,1017.6,0
2020-04-21,18.6,14.4,23.0,0.0,267.0,3.0,1018.3,0
2020-04-22,22.1,15.0,27.2,0.0,314.0,3.3,1017.9,0
2020-04-23,24.4,18.3,33.3,0.0,335.0,3.8,1013.4,0
2020-04-24,27.1,19.4,33.9,0.0,322.0,2.4,1011.6,0
2020-04-25,25.7,20.6,32.2,0.0,139.0,2.8,1012.9,0
2020-04-26,23.0,17.8,29.4,0.0,289.0,2.5,1013.1,0
2020-04-27,22.1,17.2,26.7,0.0,287.0,2.3,1013.9,0
2020-04-28,21.9,16.7,28.3,0.0,266.0,1.6,1014.5,0
2020-04-29,20.1,17.8,25.6,0.0,347.0,2.0,1014.7,0
2020-04-30,20.0,17.8,24.4,0.0,267.0,2.8,1012.8,0
2020-05-01,20.8,17.2,25.0,0.0,309.0,6.7,1012.8,0
2020-05-02,21.1,17.2,25.6,0.0,278.0,3.8,1015.1,0
2020-05-03,20.5,16.7,24.4,0.0,275.0,2.3,1016.0,0
2020-05-04,21.7,15.6,27.8,0.0,352.0,2.8,1014.4,0
2020-05-05,24.4,13.9,31.1,0.0,338.0,2.8,1013.1,0
2020-05-06,26.0,18.3,32.8,0.0,340.0,2.7,1011.4,0
2020-05-07,26.0,20.6,34.4,0.0,308.0,2.6,1009.8,0
2020-05-08,23.4,19.4,31.1,0.0,264.0,1.4,1011.2,0
2020-05-09,21.4,18.3,25.6,0.0,275.0,3.3,1012.8,0
2020-05-10,19.6,17.2,24.4,0.0,323.0,3.2,1014.0,0
2020-05-11,19.7,17.2,23.3,0.0,265.0,4.7,1015.0,0
2020-05-12,19.1,16.1,22.8,0.0,255.0,3.5,1015.3,0
2020-05-13,19.5,15.0,23.3,0.0,284.0,3.2,1014.9,0
2020-05-14,20.8,17.2,24.4,0.0,285.0,5.1,1014.5,0
2020-05-15,21.7,18.3,26.1,0.0,255.0,3.7,1012.4,0
2020-05-16,22.3,16.7,27.8,0.0,290.0,3.1,1010.5,0
2020-05-17,21.7,18.9,27.8,0.0,225.0,3.4,1011.6,0
2020-05-18,20.0,17.2,22.8,1.7,260.0,5.1,1013.6,0
2020-05-19,18.5,14.4,22.2,0.0,280.0,5.8,1014.9,0
2020-05-20,19.6,16.1,23.9,0.0,346.0,4.5,1016.2,0
2020-05-21,20.9,15.6,26.7,0.0,292.0,3.0,1012.7,0
2020-05-22,19.9,17.2,25.0,0.0,159.0,3.9,1011.3,0
2020-05-23,19.4,16.7,23.3,0.0,224.0,5.8,1012.3,0
2020-05-24,19.1,15.0,25.6,0.0,302.0,2.6,1012.7,0
2020-05-25,20.0,15.6,25.0,0.0,339.0,2.3,1011.6,0
2020-05-26,20.2,16.1,26.7,0.0,283.0,2.4,1011.6,0
2020-05-27,19.5,15.6,26.1,0.0,323.0,2.5,1013.0,0
2020-05-28,19.5,16.7,23.9,0.0,327.0,3.0,1013.7,0
2020-05-29,18.9,17.2,22.2,0.0,268.0,2.1,1014.5,0
2020-05-30,19.2,16.1,23.3,0.0,274.0,5.1,1014.4,0
2020-05-31,19.2,15.0,23.3,0.0,253.0,2.7,1012.7,0
2020-06-01,21.6,16.1,26.1,0.0,338.0,2.3,1012.0,0
2020-06-02,21.5,16.7,27.2,0.0,347.0,1.5,1013.1,0
2020-06-03,23.5,18.3,31.1,0.0,265.0,2.2,1011.2,0
2020-06-04,21.1,17.8,25.0,0.0,134.0,2.7,1010.2,0
2020-06-05,19.9,18.3,22.8,0.0,172.0,2.2,1009.9,0
2020-06-06,19.4,17.2,22.8,0.0,266.0,4.3,1012.3,0
2020-06-07,20.8,16.7,24.4,0.0,290.0,5.0,1012.3,0
2020-06-08,24.9,18.9,30.6,0.0,315.0,5.2,1014.0,0
